weights_0_0_0;weights_0_0_1;weights_1_0_0;weights_1_0_1;weights_2_0_0;weights_2_0_1;t;loss;metric
0.7869762832358711;1.2845930084461368;-1.1316889215709818;0.2745784444833128;-1.4643360917060937;0.3170412529814563;199.0;0.008596243167255;0.1114058912122104
-1.8008912818370026;0.1461678886625153;2.3035303809372416;1.3936649043932892;-1.226939362317122;0.8435316122619481;199.0;0.0005859126607509;0.0053761729146035
0.7201359133561658;1.312033327378881;-1.1197226952632164;0.3450446944334484;-1.4490958611820943;0.0191215869619676;199.0;0.0086448646763538;0.1067122974548299
-1.07770904096536;-1.1928681245691055;1.2168675412524976;0.0199640687772078;1.4676704159764709;0.9717080299949584;199.0;0.0085769045400456;0.1481776990642541
0.8128682198062105;1.2716984628727384;-1.1398789364236803;0.2468205934659113;-1.474400382350119;0.3249147371173741;199.0;0.0085821605078706;0.1143031168824769
0.6067062102500094;-2.289183134434562;-2.946833699389266;-0.2864308786648407;1.1628798365532118;0.1349658599248593;199.0;0.0002026200155108;0.0099792784590313
-1.023816203307923;0.8792746678916262;2.4547135055491833;1.6732300955467048;0.1375526287037616;0.1180279048273758;199.0;0.0006258722641635;0.0075702186096468
-1.0443540002306793;1.8504856543511057;2.462310827873977;0.5908494449265993;-0.7545224400350128;0.7748982261756462;199.0;0.0001380571641588;0.0021439670192186
-0.7769247740824547;1.0074218069484049;2.4057763672349384;1.400486252231078;0.0383963307494143;0.5624151371461723;199.0;0.0009162476295552;0.0054727997785436
0.8393944940734451;1.2626412222236612;-1.146374915115605;0.2193531902184514;-1.4769045974107649;0.139994310078447;199.0;0.0085715738048222;0.1168844381796888
-1.81804761628504;0.0961090155540437;2.318144169101337;1.4323778701695913;-1.1790589092205157;0.4553614564600854;199.0;0.0005780525792467;0.0057383041089066
0.6176403602199757;-2.043697560534583;-2.698686030061884;-0.3501857690368196;0.9133878310379884;0.2171685044011211;199.0;0.0003725546960222;0.0110506578340392
0.8411541772778556;1.2617297126959504;-1.1465623855226543;0.2173591562266173;-1.477653978828886;0.6038521490068028;199.0;0.0085709062030054;0.1170684532595212
0.8037592522356715;1.274751213878506;-1.1380262309219158;0.256334088109614;-1.473758003361868;0.757798846930413;199.0;0.0085864644730821;0.1135064355291382
-0.776135920141949;-1.7637154189653983;-2.723844063649011;1.1376597636077252;0.6694813776862998;0.5826596747012165;199.0;0.0003814440200448;0.002378652112499
-1.4585487288502077;1.5420218662202594;2.3775279754485696;0.7219053916081961;-0.574658529708024;0.143679394033424;199.0;0.0002239377929723;0.0003532942949209
-1.1994521407042846;1.728173060682361;2.4072839791156744;0.6436801999038343;-0.6675649605435041;0.9090307796241838;199.0;0.0001388882355685;0.0009058515495438
-0.9912211622968352;1.899109544136876;2.491127901777058;0.5688382562042933;-0.794366890467607;0.5614408873292704;199.0;0.0001441811663942;0.0026881743123745
-0.9238902238915392;1.9617405704084447;2.5344428021378205;0.5373414700126597;-0.8476139585221044;0.3896497224601805;199.0;0.0001541544558178;0.0033907863062315
0.8040870195724588;1.2773080741735288;-1.135876576432577;0.2565325918476744;-1.4688010825933218;0.3703325074137248;199.0;0.0085869097081902;0.113009471292834
-0.6104999307532085;0.6065637645379869;2.2875595872502608;0.3235350235143338;-1.7422913021152853;0.3855905468595746;199.0;0.0001909924985511;0.0301264816176722
-0.6095860412338385;0.6051914730581682;2.2877798803249307;0.3241122546782758;-1.7411724993753892;0.6717976751893284;199.0;0.0001910022673237;0.0300883460314312
0.8222216541253812;-2.0795088332744083;-2.6320043245107008;-0.4775480713024571;0.955724870848672;0.939510988235268;199.0;0.0001701218855618;0.0045102817435466
-1.079989774409231;0.86278004813606;2.468963486299362;1.717709140466023;0.1570084399815361;0.4278059261799731;199.0;0.000616883630504;0.0097692122730345
-1.83218617238593;0.0696332779861234;2.327646308500457;1.4550730580390847;-1.152529759054957;0.6009067222537874;199.0;0.0005797273735337;0.006023578024526
-0.8829150051053984;1.837559464868607;2.473712939217499;0.5230253961874322;-0.7201220440092606;0.1954531576787239;199.0;0.0002419619787496;0.0044657359015224
0.8301959043512684;1.2657846858494817;-1.1439954845966998;0.2288690306864167;-1.4760511043380695;0.8533440493988224;199.0;0.0085749285589841;0.1159482559080818
-1.0915409149693975;1.8055943238848111;2.4391792321337578;0.6083108429305845;-0.7189162444533129;0.7853463302605175;199.0;0.0001348728184523;0.0016736797951783
0.7320981143274141;1.3140232390484297;-1.1158966133060382;0.3331478101968061;-1.4393791562522595;0.3231300116095328;199.0;0.0086378828135913;0.1062567882601707
0.8407517215006765;1.2601378783671895;-1.1472629668228462;0.2173279205281017;-1.4809617067206913;0.2903672363734653;199.0;0.0085708092069895;0.1173063967438713
0.7046160203734437;1.3221143395872854;-1.1161562740541453;0.3618649090250175;-1.4390363276329936;0.0831145611584051;199.0;0.0086604076082277;0.1055198686356324
0.5888100851008514;-2.3108190434763607;-2.991392793687133;-0.2617804733468852;1.1863535912576164;0.1928122916746793;199.0;0.0002143508637485;0.0112960677870616
0.8035969656921194;1.2747194520348328;-1.1380310598978935;0.2565146899479402;-1.474008445664915;0.5422863602930323;199.0;0.0085865383928827;0.1134966520113585
-1.0666847453064008;1.8273791223363076;2.4501668976726925;0.5993475269182797;-0.7356549650186068;0.0566507251819623;199.0;0.0001361057779769;0.0019035088589117
-0.960136104302012;1.6697439065225717;2.37663142793541;0.5765015767188152;-0.5568642761707439;0.3440265798418614;199.0;0.0004231125807862;0.0058553217989367
0.8863311524331919;1.2444509559561567;-1.1600186068140106;0.170119766523937;-1.485381721517831;0.0962738089269471;199.0;0.008559056136787;0.1225060287397315
0.8672874829035536;1.2513446520202265;-1.1538852455426891;0.1899020696202296;-1.4830022704537;0.3260405442480636;199.0;0.0085630799045949;0.1201097953761264
-1.230157631944963;1.695890166053932;2.3959289453777357;0.6526060583770233;-0.6441876866308409;0.5334973918534613;199.0;0.00014368435485;0.00070279433004
-0.1254940291196994;-1.811921540709202;-2.8788467726620657;0.2427132145272269;0.6959691800129187;0.3086365197942654;199.0;0.0027859154832318;0.0473619018645692
-0.7889174226654072;-1.7188887182339376;-2.694875751971653;1.137207264592348;0.621079933550773;0.4598065158937297;199.0;0.0003947055589708;0.002608339889757
0.828035973095641;1.264955709960588;-1.1440831382712615;0.2307004600532597;-1.4788755527951436;0.3240630443324433;199.0;0.0085755362865177;0.1159670488399891
0.8624601879741189;1.252767820027311;-1.1534504416386435;0.1949072752573069;-1.482989569947364;0.930849954070162;199.0;0.0085642686050536;0.1197016791475912
-1.0600357999413317;0.8674493798520366;2.4673048775949935;1.706432144257493;0.1492219044840411;0.469014240135145;199.0;0.000617930408426;0.009067233554692
0.8524252785401477;1.2562846595830623;-1.1503831794268082;0.2052861924676808;-1.4818225067382986;0.762376145403574;199.0;0.0085670807711228;0.1185402819145093
0.8695596411525427;1.2499849056420518;-1.1553215455886554;0.1874087698108224;-1.4842363019139633;0.2262419925349657;199.0;0.0085624817418128;0.1205485541000382
-0.9743687920514236;1.5374408541094635;2.3261368818114505;0.6673760429697548;-0.39954788173422;0.6702361708212442;199.0;0.0008547756552581;0.0090192998748682
-1.0593840554734857;0.8692170223156399;2.4617799648338523;1.699486299867576;0.150385381651936;0.6452528780864768;199.0;0.0006184264018609;0.0088384036190005
0.8813120941926913;1.246000930689101;-1.1586721783992366;0.1752377244102108;-1.4852005002500517;0.3290427180689118;199.0;0.0085599701161232;0.1219367832936907
0.8564284558521509;1.255026655203842;-1.15103878353928;0.2011419283917747;-1.4819870796765493;0.0784579258514003;199.0;0.0085659333873146;0.1189127927818976
-1.0742285653362238;0.8633793880251068;2.47144239849444;1.7178877977031313;0.1539461696704818;0.4982460451101962;199.0;0.0006169283243368;0.0096791376240391
-1.2186895656859869;1.7052648535613235;2.398904873024332;0.6494390538202339;-0.6500698366743133;0.8598771846847597;199.0;0.000141772910506;0.0007618654391631
0.9821654027977148;1.2159884119108095;-1.188548472753434;0.0730858270353436;-1.4840793536642325;0.5041289793609443;199.0;0.0085566714750359;0.1348954122494541
0.8615616022450734;1.252809271149505;-1.1531001039718285;0.1957255296244726;-1.483374880649122;0.4992311388505708;199.0;0.0085644824254892;0.1196209422588261
0.9043015652043656;1.2385512115210369;-1.1648987337929684;0.1515828011878107;-1.4865383258747067;0.3492572605519045;199.0;0.0085564628745496;0.1246678726288234
-0.6108688143524705;0.607288025806008;2.2879159602635863;0.3235997985735703;-1.7429978130528785;0.284653878326691;199.0;0.0001909911097246;0.030093279903945
-0.8917671523094417;0.935757504769767;2.4117422438755507;1.5313339255142813;0.0925514447849831;0.3768509209769999;199.0;0.0007298915029455;0.0045419402709021
-0.9207631924118888;1.968295940024568;2.538653487764055;0.5356963866724654;-0.8537692308256701;0.7274656626927832;199.0;0.0001549762093801;0.0034415042525459
-1.079991838792579;0.8608750264309716;2.4762032911247824;1.7260515421161258;0.1550367569813611;0.4216342018309864;199.0;0.0006168474211322;0.0100578641221263
0.8580811207447492;1.2547756648971111;-1.1509201906809972;0.1994750843864356;-1.481620087919181;0.2436656033296498;199.0;0.00856551471235;0.1189839555356996
0.9000056438624113;1.2400069916456835;-1.1639826015440984;0.156070675778062;-1.486136706444512;0.3817383474343718;199.0;0.0085569853213696;0.1241698231974639
-1.8061111020102532;0.1174776607761526;2.3094979543050687;1.412891660740127;-1.2003214425429;0.2580355175097641;199.0;0.0005799390182838;0.0055311129867615
0.7565459096147082;1.2971558266334546;-1.1258254781762131;0.3066851618919801;-1.457424444906683;0.6123473538916179;199.0;0.0086158190918768;0.1090166169982873
0.8250522617600013;1.2677377739830695;-1.1420203754452083;0.2342307941117945;-1.4753790131541022;0.2154465996867931;199.0;0.0085769996218759;0.1153202987989523
-1.0786482824815524;0.8626421495730018;2.4709006936739164;1.7192380853036098;0.1559077930566979;0.0761605409339006;199.0;0.0006168523196452;0.0098019637892831
0.8050445657541888;1.2746118957257422;-1.1377503150719486;0.2550180568517299;-1.4732932095368736;0.6188544700523095;199.0;0.0085858810152419;0.1135231644333242
-1.0498593059929218;0.8731807143473033;2.458117784534773;1.6897918781394512;0.1471649650683279;0.116406609854948;199.0;0.000620112133571;0.008415759054268
-1.1437685203384698;1.7615954189826726;2.419556804690803;0.6267065409726998;-0.6862656248709265;0.8276339704662949;199.0;0.0001349915185296;0.001232269055366
-2.244410550138542;-0.3494820786003366;2.6594426904453425;1.4631047255177436;-0.5462915943926085;0.2273979482885434;199.0;0.0008544975865822;0.0076499155683646
0.7796389154047572;1.284805617778012;-1.1318291213098448;0.2818179571716672;-1.4682137591516726;0.3260364693291082;199.0;0.0085998691082877;0.1112029349153464
0.9285802273411168;1.2310703835218004;-1.1721901583763763;0.1268540226552048;-1.486806542731725;0.7746955273168665;199.0;0.0085546345358818;0.1277603363408326
-1.0109270555113246;0.883914505869858;2.4515053417274686;1.662041624834155;0.1329971133104513;0.0124492055980383;199.0;0.0006304612498741;0.0071351147645266
0.8017664616687488;1.27552946707114;-1.1375207295670946;0.2584210948245238;-1.4733835012629597;0.679549478136557;199.0;0.0085874666385771;0.1133153243879225
0.8253220902990306;1.2679037364447037;-1.142240943773561;0.2339995783795303;-1.474777998235545;0.7440232686855608;199.0;0.0085769352596349;0.1153522798445634
0.7835366855723142;1.2850538620945078;-1.131483221402276;0.2779365074578035;-1.4651724957854413;0.5439232518520059;199.0;0.0085979501789467;0.11127235195965
0.877048067512275;1.2477025753549027;-1.1569437331656711;0.1796998946040993;-1.4844073133768363;0.6260124104850195;199.0;0.0085608441074762;0.1213291954473042
-1.0627370935354703;1.830891534140877;2.4519781518140507;0.597810630389767;-0.738428835728609;0.2444858702096856;199.0;0.0001363718653865;0.0019423338743958
0.8216793263161852;1.2683120591231394;-1.141769261222408;0.2375680860391835;-1.4760509308867007;0.5850299443827873;199.0;0.0085782674620943;0.1151333685685252
0.9404722139158712;1.2274845256242042;-1.1759271625084595;0.1148112881523278;-1.4868191347930646;0.0198928510021255;199.0;0.0085543972630503;0.1293334005329908
0.6637698592063253;-2.230245392800627;-2.8349864213179496;-0.349189808785471;1.1020757577737343;0.9397391610783636;199.0;0.000185258561484;0.0073652735662871
-1.5772260303845689;-1.0668838808170416;1.3313529878382262;0.478599511329594;1.2432269625340815;0.7146679196688693;199.0;0.0089226495894304;0.214518672112034
0.8410957756189474;1.2610763603359914;-1.1468683759252298;0.2172403762146348;-1.478992125097791;0.8951404894719394;199.0;0.0085708111344516;0.1171700337913739
-1.0639961326445442;0.8665575483642093;2.467512019481893;1.708558536163118;0.1507718488004314;0.4360810676212207;199.0;0.0006175892401196;0.0091987390189236
-1.069314720406712;1.8292349089151363;2.4509446799797563;0.6004514712633081;-0.7379405308090144;0.7735312356215953;199.0;0.000136170733491;0.0019060319944274
-0.6074166726901464;0.6016323488575692;2.2880790031933933;0.325605578329476;-1.7382344218452372;0.7469715101072589;199.0;0.00019108922808;0.0300119749808024
0.8184422783577837;1.269376932630634;-1.1412264195822246;0.2410016626346154;-1.4760409178490603;0.5351842247261074;199.0;0.0085796406409059;0.1148409414963835
0.7817347544959455;1.2852428907004476;-1.1309186428733022;0.2797123524358712;-1.4659225982201969;0.5673541631826194;199.0;0.0085988859832394;0.1111307892995143
0.8522738192759067;1.256870244643309;-1.1505517041658178;0.2056484772266784;-1.4806372189857693;0.3571737498531119;199.0;0.008567189015751;0.1185001513324143
0.800202373165553;1.2761734641473794;-1.136860617196751;0.2601367768089312;-1.473161956650405;0.7292132275126678;199.0;0.0085882921501663;0.1131150603947247
-1.068550353920973;0.8655307277256884;2.4674051331132714;1.710639716388489;0.1527210580411376;0.4050355890925127;199.0;0.0006172946474984;0.0093391257597409
0.7566398678109835;1.296636382791702;-1.125500830449082;0.3064290190738889;-1.4581817933728036;0.4199265039010474;199.0;0.0086156170704116;0.1090257396516291
-0.942522654630386;1.79846758038609;2.444384128372682;0.5500720587212218;-0.6884559486736481;0.2167046749490748;199.0;0.0002206701085043;0.00360414016743
-1.0749230881757448;0.8620896833827375;2.4754880836161464;1.7229728637302644;0.1531369490630737;0.8559956391737753;199.0;0.0006168955205262;0.0098612429938371
0.858170059975261;1.2544156237770676;-1.1516993111257037;0.1993409694450002;-1.482205352025317;0.5732016191866225;199.0;0.0085654396094715;0.1191304988766112
-0.7182989586260021;1.0354468221805222;2.36347599319726;1.2925349114544826;0.026527230686267;0.689769808850597;199.0;0.0010638063518499;0.0082731084270005
-0.6112130155612314;0.6076304417320347;2.287875726532977;0.3236142165440531;-1.7432954433930317;0.553876913831028;199.0;0.0001909920719349;0.0300963396697722
0.7769070680439312;1.2872626527537416;-1.1307364056419436;0.2849257320717451;-1.4647732452809716;0.8488855539994739;199.0;0.0086018259995289;0.1108274951551121
-1.085164350870447;0.8546730087446841;2.4925328744692186;1.7478387622748028;0.1528327976791114;0.5519787307650453;199.0;0.0006180562525488;0.010889997922728
0.8859411467004028;-2.0046944643226134;-2.567059501426432;-0.5171141738887782;0.886297265519899;0.4833732089509949;199.0;0.0001606353479344;0.0038135018172282
0.7224191081150275;1.3205036466509563;-1.1155939593350837;0.3436546723124121;-1.4321087473777283;0.7557347492557541;199.0;0.0086475806361808;0.1057677687851218
-0.610909215103637;0.6071066143946335;2.287992454014715;0.3239176287247367;-1.742887251551712;0.7298237256495834;199.0;0.0001909912456667;0.0300764549697124
